userId,userAge,country,movieId,movieGenres,rating,timestamp
256,35,Saudi Arabia,1208,Crime Drama Thriller,3,882164927
234,60,Macedonia,436,Horror,3,892334765
405,22,Uruguay,679,Action Adventure,1,885547997
660,26,Brazil,24,Action Adventure Crime,3,891198277
268,24,Brazil,479,Mystery Thriller,4,875310463
392,52,Bhutan,312,Comedy Crime Drama Mystery,4,891037561
573,68,Tuvalu,713,Drama,4,885843817
690,35,Azerbaijan,218,Thriller,5,881179906
466,22,Azerbaijan,231,Action Adventure Comedy Crime,1,890285159
184,37,China,707,Drama,4,889908873
406,52,Macedonia,610,Musical,1,879446228
592,18,Saint Helena,367,Comedy,4,882956510
364,63,Saint Helena,990,Drama Romance,4,875931478
7,57,Anguilla,540,Action,3,892132972
527,33,China,238,Comedy,5,879456405
518,49,Uruguay,1040,Comedy Romance,3,876823541
497,20,Brazil,418,Animation Children's Musical,3,879310021
363,20,Bolivia,90,Comedy Romance Thriller,5,891498183
268,24,Brazil,559,Drama Horror,2,875744556
686,32,Brazil,28,Action Drama Thriller,4,879546147
450,35,Saudi Arabia,239,Crime Drama Sci-Fi,5,882373865
281,15,Uruguay,301,Comedy,3,881200643
11,39,Uruguay,332,Crime Drama Thriller,5,891901769
527,33,China,60,Drama,4,879456132
627,24,Bhutan,273,Action Crime Thriller,4,879531196
615,38,Montenegro,529,Drama,5,879448036
537,36,Montenegro,923,Drama,3,886031342
558,56,American Samoa,253,Drama Romance,5,879436396
606,28,Uruguay,150,Comedy Drama,4,878143246
296,43,Anguilla,480,Comedy Thriller,5,884197068
592,18,Saint Helena,702,Comedy Romance,4,882956510
532,20,Argentina,508,Drama,4,888636373
399,25,Saudi Arabia,506,Drama,3,882344406
439,23,China,7,Drama Sci-Fi,4,882893245
435,24,Azerbaijan,152,Comedy Sci-Fi,4,884132072
171,48,Uruguay,303,Drama,4,891034801
396,57,Tuvalu,9,Drama,4,884646401
264,36,Italy,637,Comedy Horror,4,886122446
153,25,American Samoa,357,Drama,5,881371059
618,15,Saudi Arabia,216,Comedy Romance,3,891308791
590,50,Anguilla,475,Drama,4,879439645
455,48,Anguilla,127,Action Crime Drama,5,879111586
299,29,Saint Helena,202,Comedy Romance,4,889501325
682,23,Macedonia,655,Adventure Comedy Drama,5,888519725
527,33,China,655,Adventure Comedy Drama,3,879456464
457,33,Azerbaijan,412,Comedy,2,882396217
458,47,Brazil,588,Animation Children's Musical,5,886396460
385,36,Azerbaijan,93,Comedy Drama,3,880682080
537,36,Montenegro,147,Action Thriller,2,886030012
655,50,Bolivia,962,Drama,5,887473674
592,18,Saint Helena,751,Action Romance Thriller,3,882955258
1,24,Brazil,41,Comedy,2,876892818
393,19,Montenegro,636,Action Adventure Sci-Fi Thriller,3,889729508
213,33,Azerbaijan,106,Drama Thriller,4,878870904
22,25,Macedonia,568,Action Romance Thriller,4,878887810
128,24,Argentina,684,Action Thriller,4,879969390
329,48,Montenegro,879,Action Thriller War,2,891655515
441,50,China,294,Comedy,4,891035211
532,20,Argentina,330,Drama,4,888636373
378,35,Montenegro,53,Action Thriller,3,880333695
389,44,Bolivia,238,Comedy,5,879991387
450,35,Saudi Arabia,497,Comedy,5,882374422
70,27,Saudi Arabia,174,Action Adventure,5,884065782
106,61,Argentina,244,Action Drama Thriller,4,883877094
668,29,Macedonia,294,Comedy,3,890349076
648,43,Bhutan,184,Action Adventure Comedy Horror Sci-Fi,5,884368643
11,39,Uruguay,715,Comedy Drama,3,891904764
363,20,Bolivia,173,Action Adventure Comedy Romance,5,891494658
276,21,Bhutan,51,Drama Romance War Western,3,874791025
552,45,Montenegro,125,Drama Romance,3,879222484
551,25,Saudi Arabia,180,Drama War,5,892777052
625,27,China,528,Drama War,3,891961633
346,34,Uruguay,120,Comedy Crime,3,875264287
151,38,Brazil,507,Drama,5,879524394
686,32,Brazil,98,Drama Thriller,5,879546651
653,31,Anguilla,685,Action Thriller,3,878854769
592,18,Saint Helena,144,Action Thriller,5,882956668
334,32,Brazil,462,Drama Romance,4,891628832
49,23,Uruguay,240,Animation Comedy,3,888067031
653,31,Anguilla,7,Drama Sci-Fi,2,878866951
425,19,Tuvalu,231,Action Adventure Comedy Crime,3,878738435
614,54,Uruguay,472,Action Adventure Fantasy,3,879464416
409,48,China,493,Mystery,4,881108364
101,15,Azerbaijan,926,Comedy,3,877136628
669,37,Macedonia,898,Drama,1,891182812
429,27,Saint Helena,527,Drama,5,882387757
436,30,Montenegro,95,Animation Children's Comedy Musical,4,887770037
654,27,Bhutan,128,Action Thriller,5,887865053
454,57,China,69,Comedy Romance War,4,881959818
481,73,Uruguay,430,Comedy War,4,885829196
397,17,Saudi Arabia,611,Crime Film-Noir Mystery,5,885349562
321,49,Argentina,286,Drama Romance War,4,879438932
188,42,Bhutan,162,Drama,4,875072972
618,15,Saudi Arabia,559,Drama Horror,3,891309382
682,23,Macedonia,1045,Drama,3,888517792
463,48,Italy,224,Drama,3,877385181
650,42,China,629,Comedy Musical,3,891387398
629,46,Bhutan,566,Action Adventure Thriller,5,880117395
685,32,Macedonia,286,Drama Romance War,1,879447443
472,24,Macedonia,121,Action Sci-Fi War,5,875978600
591,57,Anguilla,466,Thriller,3,891031116
406,52,Macedonia,220,Comedy Romance,3,879540388
627,24,Bhutan,214,Drama Musical War,3,879530408
152,33,Uruguay,8,Children's Comedy Drama,5,882829050
80,34,Bhutan,531,Drama Romance,4,887401430
158,50,American Samoa,226,Action Thriller,3,880134675
211,66,Anguilla,1025,Action Drama Thriller,3,879461394
655,50,Bolivia,782,Drama,3,887650483
566,20,Anguilla,529,Drama,4,881649358
647,40,Bolivia,222,Action Adventure Sci-Fi,4,876534274
495,29,American Samoa,444,Horror Sci-Fi,3,888636958
279,33,Saudi Arabia,976,Action Sci-Fi Thriller,3,877756631
586,20,Bhutan,849,Action Romance,3,884062742
643,39,Brazil,249,Comedy,3,891446323
222,29,China,219,Horror,4,878184675
102,38,Azerbaijan,328,Action Mystery Romance Thriller,2,883277645
436,30,Montenegro,974,Drama Thriller,5,887771997
445,21,Uruguay,9,Drama,2,891199655
489,55,Uruguay,1612,Romance,5,891446623
457,33,Azerbaijan,417,Children's Drama,4,882549575
381,33,Montenegro,514,Comedy Romance,5,892697394
181,26,Argentina,6,Drama,1,878962866
367,17,Italy,302,Crime Film-Noir Mystery Thriller,5,876689364
533,43,Italy,107,Drama,3,879773606
18,35,Saudi Arabia,489,Film-Noir Romance Thriller,4,880129769
293,24,Anguilla,200,Horror,4,888906655
303,19,Anguilla,171,Comedy Sci-Fi,4,879467105
339,35,China,449,Action Adventure Sci-Fi,3,891036316
682,23,Macedonia,164,Action Adventure Sci-Fi Thriller,3,888521005
472,24,Macedonia,41,Comedy,4,875982511
619,17,Saudi Arabia,825,Action Sci-Fi Thriller,2,885953850
45,29,Saudi Arabia,257,Action Adventure Comedy Sci-Fi,5,881008781
673,51,Bhutan,303,Drama,5,888787376
688,37,Saudi Arabia,288,Horror Thriller,5,884153712
378,35,Montenegro,42,Comedy,4,880046256
224,31,Montenegro,193,Drama,4,888082552
95,31,Uruguay,960,Drama,2,888954129
634,39,Macedonia,7,Drama Sci-Fi,4,875729069
25,39,American Samoa,404,Animation Children's,3,885852920
13,47,Macedonia,650,Drama,2,882140425
342,25,Argentina,93,Comedy Drama,4,874984684
524,56,Tuvalu,197,Drama Romance,4,884637347
661,28,Argentina,727,Drama Romance,4,888300194
2,53,Saint Helena,269,Comedy,4,888550774
403,37,Azerbaijan,106,Drama Thriller,2,879786084
160,27,Uruguay,285,Drama,4,876767660
600,34,China,562,Action Adventure Western,3,888452564
334,32,Brazil,116,Comedy,4,891545044
44,26,Uruguay,298,Action Sci-Fi Thriller,2,883612726
268,24,Brazil,70,Comedy Romance,3,875309282
325,48,Saint Helena,58,Drama,3,891478333
406,52,Macedonia,747,Comedy Romance,2,879446108
619,17,Saudi Arabia,313,Action Drama Romance,5,885953601
663,26,Saint Helena,286,Drama Romance War,3,889491515
648,43,Bhutan,523,Comedy Drama,3,884628644
604,39,Italy,5,Crime Drama Thriller,2,883668261
14,45,Italy,302,Crime Film-Noir Mystery Thriller,5,890880970
279,33,Saudi Arabia,137,Drama,4,886014686
207,39,Anguilla,411,Comedy Fantasy Romance Sci-Fi,3,877750701
661,28,Argentina,425,Comedy,4,886841714
684,28,Uruguay,553,Drama Romance,4,878760305
21,26,American Samoa,817,Drama,3,874951695
690,35,Azerbaijan,25,Comedy,3,881177430
584,25,American Samoa,82,Action Adventure Sci-Fi,3,885778458
537,36,Montenegro,1101,Drama Mystery,3,886031720
373,24,American Samoa,727,Drama Romance,4,877098784
207,39,Anguilla,317,Drama,4,875506634
7,57,Anguilla,73,Action Comedy Western,3,892133154
407,29,Uruguay,96,Action Sci-Fi Thriller,3,875042569
655,50,Bolivia,159,Mystery Thriller,3,887477216
194,38,Brazil,542,Animation Children's Musical Romance,3,879551849
650,42,China,227,Action Adventure Sci-Fi,2,891369836
159,23,Brazil,876,Action Comedy,2,893255905
697,25,Bhutan,294,Comedy,4,882621569
280,30,American Samoa,486,Comedy Romance,5,891700751
618,15,Saudi Arabia,66,Comedy Romance,4,891309697
608,22,Bhutan,693,Drama,3,880405927
524,56,Tuvalu,520,Adventure War,3,884637314
532,20,Argentina,1,Animation Children's Comedy,5,893119335
608,22,Bhutan,702,Comedy Romance,1,880406862
387,33,Saudi Arabia,107,Drama,3,886481002
595,25,Bhutan,268,Drama Romance,4,886920576
244,28,Italy,1188,Action Comedy Western,4,880608864
495,29,American Samoa,1182,Comedy,3,888636871
455,48,Anguilla,423,Children's Drama Fantasy Sci-Fi,5,879111862
360,51,Anguilla,275,Drama Romance,4,880354149
527,33,China,209,Comedy Drama Musical,4,879456405
660,26,Brazil,2,Action Adventure Thriller,2,891201151
677,20,Bolivia,237,Drama Romance,4,889399402
276,21,Bhutan,794,Drama Romance,2,874793198
82,50,China,274,Comedy Romance,3,876311492
311,32,Anguilla,88,Comedy Romance,4,884365450
406,52,Macedonia,92,Action Crime Romance,4,882480836
642,18,Macedonia,1028,Comedy Romance,4,885605735
522,36,Tuvalu,654,Film-Noir Mystery Thriller,4,876960824
593,31,Bhutan,275,Drama Romance,3,875658862
102,38,Azerbaijan,655,Adventure Comedy Drama,3,888803802
533,43,Italy,371,Drama Romance,3,879439488
532,20,Argentina,559,Drama Horror,5,892859148
606,28,Uruguay,203,Western,5,880926084
693,43,Anguilla,499,Drama,4,875484539
683,42,China,895,Horror Thriller,2,893284138
343,43,Italy,536,Drama,4,876403310
94,26,Azerbaijan,328,Action Mystery Romance Thriller,3,891724990
689,25,Argentina,879,Action Thriller War,2,876674692
201,27,Argentina,228,Action Adventure Sci-Fi,3,884112427
582,17,Brazil,121,Action Sci-Fi War,3,882961133
648,43,Bhutan,240,Animation Comedy,2,882211857
580,16,Brazil,546,Action Thriller,1,884126077
568,39,American Samoa,162,Drama,2,877906935
271,51,China,924,Adventure Drama,3,885847974
561,23,China,895,Horror Thriller,1,885807035
40,38,Azerbaijan,259,Children's Comedy,2,889041643
13,47,Macedonia,22,Action Drama War,4,882140487
648,43,Bhutan,878,Children's Comedy Mystery,3,884367366
374,36,Montenegro,192,Drama,5,880395665
648,43,Bhutan,174,Action Adventure,5,884882664
655,50,Bolivia,1016,Action Adventure Thriller,3,887425601
476,28,Azerbaijan,168,Comedy,5,883364143
650,42,China,219,Horror,3,891386671
531,30,China,895,Horror Thriller,2,887049214
533,43,Italy,236,Comedy Drama,4,890659276
577,36,Saudi Arabia,447,Horror,3,880475226
347,18,Tuvalu,386,Comedy,1,881654846
669,37,Macedonia,23,Drama Thriller,4,891260474
660,26,Brazil,431,Action Adventure,4,891200658
527,33,China,651,Action Drama War,5,879455654
586,20,Bhutan,1047,Comedy,3,884067058
299,29,Saint Helena,487,Comedy Romance,5,889501230
80,34,Bhutan,514,Comedy Romance,3,887401533
339,35,China,657,Film-Noir Thriller,4,891032221
409,48,China,367,Comedy,3,881109264
368,18,Montenegro,670,Horror Sci-Fi Thriller,3,889783562
2,53,Saint Helena,255,Comedy Romance,4,888551341
293,24,Anguilla,404,Animation Children's,4,888907122
218,37,Bolivia,175,Sci-Fi,3,877488492
523,50,Bhutan,944,Comedy Drama War,4,883702324
592,18,Saint Helena,4,Action Comedy Drama,4,882956418
59,49,China,465,Adventure Children's Romance,2,888206363
308,60,Azerbaijan,230,Action Adventure Sci-Fi,4,887739014
135,23,Uruguay,55,Crime Drama Romance Thriller,4,879857797
313,41,Brazil,432,Animation Children's Musical,5,891016583
610,22,China,56,Crime Drama,3,888703213
151,38,Brazil,748,Action Romance Thriller,2,879523925
222,29,China,424,Horror,1,881061049
303,19,Anguilla,269,Comedy,5,879466018
10,53,Tuvalu,197,Drama Romance,5,877888944
474,51,Tuvalu,614,Drama,4,887926999
484,27,Italy,204,Comedy Sci-Fi,5,891195057
305,23,Brazil,48,Documentary,5,886323591
626,23,Bolivia,286,Drama Romance War,5,878771242
648,43,Bhutan,79,Action Thriller,5,884796689
617,27,Anguilla,569,Drama Horror,1,883789537
365,29,Italy,277,Drama,4,891304078
186,39,Anguilla,291,Mystery Thriller,4,879023073
64,32,Montenegro,91,Children's Comedy Musical,4,889739733
629,46,Bhutan,135,Drama Mystery Sci-Fi Thriller,5,880117586
356,32,China,307,Crime Horror Mystery Thriller,4,891406040
643,39,Brazil,150,Comedy Drama,5,891445823
374,36,Montenegro,172,Action Adventure Drama Romance Sci-Fi War,3,880434204
496,21,Tuvalu,191,Drama Mystery,5,876072632
406,52,Macedonia,53,Action Thriller,4,879792928
320,19,Azerbaijan,1059,Comedy,4,884748868
268,24,Brazil,1098,Comedy,3,875743534
474,51,Tuvalu,218,Thriller,4,887927588
95,31,Uruguay,1126,Adventure Drama,4,879197445
374,36,Montenegro,979,Drama Thriller,3,880936113
294,34,Montenegro,313,Action Drama Romance,5,889241339
685,32,Macedonia,991,Crime,1,879451282
405,22,Uruguay,843,Children's Comedy,2,885549005
425,19,Tuvalu,895,Horror Thriller,4,890346198
626,23,Bolivia,988,Comedy Romance,1,878771281
189,32,China,863,Drama,4,893266161
487,22,Italy,97,Adventure Drama Western,5,883446600
618,15,Saudi Arabia,423,Children's Drama Fantasy Sci-Fi,5,891309886
270,18,Argentina,535,Comedy Romance,5,876954123
291,19,Uruguay,780,Comedy,5,875086636
406,52,Macedonia,123,Comedy Horror,4,879540173
85,51,China,822,Drama,3,880581629
58,27,Saint Helena,199,Drama War,4,891611501
90,60,Bhutan,1205,Drama,3,891383687
592,18,Saint Helena,173,Action Adventure Comedy Romance,5,882956276
619,17,Saudi Arabia,720,Action Adventure Drama Romance,4,885954238
568,39,American Samoa,615,Thriller,5,877907235
600,34,China,810,Action,3,888451977
185,53,Montenegro,160,Drama,1,883524281
305,23,Brazil,143,Musical,3,886323275
488,48,Argentina,328,Action Mystery Romance Thriller,4,891293606
466,22,Azerbaijan,885,Horror,2,890283667
463,48,Italy,473,Animation Children's Musical,4,877385731
130,20,Anguilla,64,Drama,5,875801549
391,23,China,498,Action Adventure Romance War,4,877399513
692,34,Uruguay,1023,Comedy,2,876954083
660,26,Brazil,996,Children's Comedy,1,891265453
225,51,Brazil,286,Drama Romance War,4,879539027
279,33,Saudi Arabia,61,Drama,4,875306552
268,24,Brazil,728,Comedy Sci-Fi,2,875744051
536,38,Argentina,435,Action Comedy Western,3,882359755
484,27,Italy,405,Action Adventure Mystery,4,881450182
608,22,Bhutan,166,Drama,3,880403388
234,60,Macedonia,154,Comedy,3,892078605
629,46,Bhutan,660,Drama,5,880117772
450,35,Saudi Arabia,527,Drama,5,882374059
374,36,Montenegro,1013,Action Adventure Thriller,2,880936476
644,51,Brazil,597,Action Thriller,4,889077513
20,42,Argentina,148,Action Adventure,5,879668713
354,29,Saudi Arabia,473,Animation Children's Musical,3,891216498
638,45,China,430,Comedy War,5,876695714
415,39,Bolivia,748,Action Romance Thriller,5,879439349
543,33,Brazil,480,Comedy Thriller,4,876896210
586,20,Bhutan,31,Drama Thriller War,4,884064631
326,41,Tuvalu,484,Film-Noir Mystery,5,879874933
648,43,Bhutan,676,Drama,2,882211384
577,36,Saudi Arabia,63,Children's Comedy,4,880476606
586,20,Bhutan,27,Action,3,884062405
370,52,American Samoa,199,Drama War,4,879434999
655,50,Bolivia,1585,Documentary,4,887523403
181,26,Argentina,1391,Drama,1,878962168
391,23,China,182,Crime Drama,4,877399696
470,24,Azerbaijan,1067,Comedy,4,879178568
587,26,Italy,339,Action Drama,3,892871284
590,50,Anguilla,15,Drama,3,879438936
424,36,Anguilla,538,Animation Children's Musical,5,880858861
346,34,Uruguay,391,Action Comedy,2,875266600
467,29,Montenegro,249,Comedy,3,879532671
559,69,Saint Helena,197,Drama Romance,4,891035111
619,17,Saudi Arabia,515,Action Drama War,1,885953778
568,39,American Samoa,638,Drama,3,877907877
672,54,Uruguay,50,Action Adventure Romance Sci-Fi War,3,879787753
389,44,Bolivia,491,Action Adventure,5,879991352
484,27,Italy,73,Action Comedy Western,4,891195199
441,50,China,342,Comedy Mystery,4,891035267
559,69,Saint Helena,511,Adventure War,2,891034347
610,22,China,7,Drama Sci-Fi,2,888703137
267,23,Argentina,153,Comedy,5,878974783
655,50,Bolivia,527,Drama,3,887427568
361,22,China,611,Crime Film-Noir Mystery,4,879441462
645,27,Bolivia,286,Drama Romance War,4,892051844
624,19,Saudi Arabia,687,Comedy War,2,891961362
396,57,Tuvalu,245,Action Drama Thriller War,3,884645720
361,22,China,49,Comedy Romance,3,879441179
318,65,Uruguay,385,Action Adventure Comedy Romance,4,884496398
586,20,Bhutan,591,Drama Thriller,3,884058249
470,24,Azerbaijan,1,Animation Children's Comedy,3,879178428
690,35,Azerbaijan,80,Action Comedy War,3,881177778
72,48,Bhutan,1147,Drama,5,880036783
500,28,Azerbaijan,268,Drama Romance,5,883864840
318,65,Uruguay,618,Drama,3,884496984
468,28,Saudi Arabia,111,Comedy Romance,4,875280518
1,24,Brazil,66,Comedy Romance,4,878543030
239,39,American Samoa,462,Drama Romance,5,889179623
311,32,Anguilla,66,Comedy Romance,4,884365325
552,45,Montenegro,1014,Comedy,4,879222520
622,25,Argentina,855,Action Drama Mystery Romance Thriller,3,882592103
262,19,Italy,153,Comedy,3,879793346
481,73,Uruguay,283,Drama Romance,5,885828389
593,31,Bhutan,183,Action Horror Sci-Fi Thriller,4,875670915
426,55,Azerbaijan,135,Drama Mystery Sci-Fi Thriller,3,879444604
536,38,Argentina,708,Drama,3,882361179
76,20,Tuvalu,93,Comedy Drama,4,882606572
207,39,Anguilla,475,Drama,2,875503932
346,34,Uruguay,541,Action Adventure,3,874951104
276,21,Bhutan,769,Action Adventure Mystery Sci-Fi,1,874977334
677,20,Bolivia,148,Action Adventure,4,889399265
606,28,Uruguay,993,Adventure Animation Children's Comedy Musical,5,887059716
138,46,Saint Helena,509,Drama,4,879024232
478,29,Bolivia,1048,Comedy Romance,4,889388357
232,45,Montenegro,100,Crime Drama Thriller,5,880062447
683,42,China,268,Drama Romance,4,893286261
634,39,Macedonia,508,Drama,4,880067125
198,21,Azerbaijan,431,Action Adventure,3,884208137
408,23,Anguilla,313,Action Drama Romance,4,889679761
379,44,Saint Helena,434,Sci-Fi,3,880961672
622,25,Argentina,50,Action Adventure Romance Sci-Fi War,5,882592815
642,18,Macedonia,462,Drama Romance,4,886455357
486,39,Italy,935,Drama War,4,879874516
345,28,Saudi Arabia,485,Musical Romance,4,884992141
642,18,Macedonia,527,Drama,4,886207132
151,38,Brazil,93,Comedy Drama,5,879525002
705,21,Saint Helena,1043,Comedy,5,883427857
85,51,China,710,Comedy,2,879828912
655,50,Bolivia,698,Drama,4,887473727
524,56,Tuvalu,416,Children's Drama,4,884636152
537,36,Montenegro,281,Action Thriller,1,886030281
230,28,Bolivia,121,Action Sci-Fi War,4,880484998
653,31,Anguilla,474,Sci-Fi War,4,880150019
592,18,Saint Helena,12,Crime Thriller,5,882955825
398,40,Saudi Arabia,602,Musical Romance,4,875660302
110,19,Bhutan,1090,Thriller,2,886989191
705,21,Saint Helena,578,Action Sci-Fi,3,883428276
84,32,American Samoa,628,Crime Drama,3,883450434
567,24,Montenegro,209,Comedy Drama Musical,4,882426812
502,22,China,687,Comedy War,4,883702867
524,56,Tuvalu,950,Drama,4,884323351
416,20,Brazil,1262,Romance,5,893213019
299,29,Saint Helena,91,Children's Comedy Musical,4,889501654
655,50,Bolivia,1379,Romance,3,888685879
268,24,Brazil,191,Drama Mystery,4,875310784
541,19,China,174,Action Adventure,4,883871524
650,42,China,238,Comedy,4,891382032
437,27,Argentina,275,Drama Romance,5,881001888
527,33,China,7,Drama Sci-Fi,5,879456162
650,42,China,449,Action Adventure Sci-Fi,3,891370031
197,55,Macedonia,183,Action Horror Sci-Fi Thriller,5,891409839
91,55,Macedonia,601,Adventure War,4,891439171
521,19,Saudi Arabia,22,Action Drama War,4,884477677
334,32,Brazil,629,Comedy Musical,4,891548460
528,18,Montenegro,298,Action Sci-Fi Thriller,4,888520849
279,33,Saudi Arabia,1037,Comedy Musical Romance,1,888806543
499,42,Brazil,157,Drama War,3,885599447
562,54,Saint Helena,416,Children's Drama,5,879195613
611,46,Italy,896,Drama,3,891636152
478,29,Bolivia,65,Comedy Drama,4,889395879
141,49,Montenegro,1014,Comedy,3,884585572
655,50,Bolivia,1134,Drama,3,887611594
203,25,Macedonia,323,Action Thriller,3,880433558
487,22,Italy,239,Crime Drama Sci-Fi,5,883531507
624,19,Saudi Arabia,342,Comedy Mystery,3,891961267
670,30,Anguilla,651,Action Drama War,4,877975070
223,19,Montenegro,1051,Comedy,3,891549945
624,19,Saudi Arabia,333,Mystery Thriller,4,879791884
257,17,Montenegro,286,Drama Romance War,5,879029516
218,37,Bolivia,648,Comedy Romance,4,877488233
565,40,Bhutan,638,Drama,4,891037837
671,21,Italy,233,Action,4,883547351
538,31,Italy,566,Action Adventure Thriller,3,877107765
592,18,Saint Helena,305,Drama,4,885280098
671,21,Italy,581,Drama Thriller,2,884035173
653,31,Anguilla,196,Drama,2,880151539
693,43,Anguilla,480,Comedy Thriller,4,875484454
435,24,Azerbaijan,195,Action Sci-Fi Thriller,5,884131118
493,22,Anguilla,60,Drama,2,884131263
91,55,Macedonia,328,Action Mystery Romance Thriller,4,891438245
507,18,Argentina,690,Drama War,4,889964074
337,37,Argentina,879,Action Thriller War,3,875429233
214,26,Macedonia,582,Drama Romance,3,891544236
699,44,Anguilla,100,Crime Drama Thriller,4,878882667
240,23,Saudi Arabia,269,Comedy,5,885775536
698,28,Montenegro,512,Comedy Drama Romance,4,886367644
632,18,Macedonia,184,Action Adventure Comedy Horror Sci-Fi,5,879458277
456,24,China,143,Musical,3,881373983
495,29,American Samoa,1469,Adventure Children's,5,888636810
495,29,American Samoa,229,Action Adventure Sci-Fi,3,888634918
560,32,American Samoa,654,Film-Noir Mystery Thriller,5,879975613
518,49,Uruguay,147,Action Thriller,4,876823324
655,50,Bolivia,909,Drama,3,890611503
279,33,Saudi Arabia,342,Comedy Mystery,4,881375917
416,20,Brazil,754,Crime Thriller,5,893214128
59,49,China,789,Comedy Drama,4,888205087
632,18,Macedonia,282,Drama,4,879458806
621,17,Saint Helena,398,Action Adventure Children's Sci-Fi,2,874964605
692,34,Uruguay,285,Drama,3,876953204
606,28,Uruguay,174,Action Adventure,5,880924663
371,36,Bolivia,183,Action Horror Sci-Fi Thriller,5,880435519
388,31,Saudi Arabia,307,Crime Horror Mystery Thriller,4,886439506
655,50,Bolivia,1008,Drama,3,887426300
457,33,Azerbaijan,1039,Drama,5,882397934
111,57,Tuvalu,354,Comedy Romance,4,891679692
417,27,Saudi Arabia,258,Drama Sci-Fi,4,879645999
606,28,Uruguay,153,Comedy,3,880926700
659,31,American Samoa,654,Film-Noir Mystery Thriller,4,891384526
507,18,Argentina,750,Drama,5,889964274
405,22,Uruguay,193,Drama,4,885544698
487,22,Italy,685,Action Thriller,3,883444252
149,35,Bolivia,874,Drama,3,883512752
608,22,Bhutan,133,Drama Romance War,4,880405165
472,24,Macedonia,28,Action Drama Thriller,5,892791063
582,17,Brazil,3,Thriller,3,882961723
417,27,Saudi Arabia,357,Drama,5,879647118
347,18,Tuvalu,202,Comedy Romance,4,881654211
393,19,Montenegro,68,Action Romance Thriller,4,889729537
650,42,China,55,Crime Drama Romance Thriller,4,891369889
270,18,Argentina,582,Drama Romance,3,876955087
436,30,Montenegro,92,Action Crime Romance,3,887770115
373,24,American Samoa,435,Action Comedy Western,4,877098979
338,39,Montenegro,215,Drama,3,879438092
647,40,Bolivia,328,Action Mystery Romance Thriller,3,876531582
650,42,China,692,Comedy Drama Romance,3,891384226
322,20,Tuvalu,258,Drama Sci-Fi,4,887313698
59,49,China,185,Horror Romance Thriller,5,888205228
435,24,Azerbaijan,15,Drama,3,884132146
609,13,American Samoa,258,Drama Sci-Fi,3,886894677
499,42,Brazil,275,Drama Romance,3,885599447
160,27,Uruguay,589,Western,3,876857977
234,60,Macedonia,1100,Comedy Drama Romance,2,892335500
409,48,China,1093,Comedy,2,881106087
589,21,Uruguay,286,Drama Romance War,3,883352372
195,42,Montenegro,386,Comedy,2,874825826
514,27,Azerbaijan,181,Action Adventure Romance Sci-Fi War,4,875463494
417,27,Saudi Arabia,946,Animation Children's,4,880950324
12,28,China,416,Children's Drama,3,879959025
653,31,Anguilla,1023,Comedy,3,878855109
250,29,Bolivia,458,Drama,5,878092104
666,44,Italy,1266,Drama,5,880139493
543,33,Brazil,111,Comedy Romance,4,874861699
268,24,Brazil,831,Action Adventure Sci-Fi Thriller,3,875744357
435,24,Azerbaijan,31,Drama Thriller War,5,884131157
224,31,Montenegro,687,Comedy War,2,888082135
194,38,Brazil,88,Comedy Romance,3,879549394
682,23,Macedonia,94,Children's Comedy,3,888522021
145,31,Montenegro,447,Horror,5,877343185
200,40,Bolivia,410,Comedy,3,876042204
704,51,Bhutan,209,Comedy Drama Musical,3,891397667
618,15,Saudi Arabia,97,Adventure Drama Western,5,891308913
457,33,Azerbaijan,70,Comedy Romance,4,882396935
23,30,Italy,214,Drama Musical War,3,874785701
643,39,Brazil,24,Action Adventure Crime,4,891449614
64,32,Montenegro,273,Action Crime Thriller,2,889739381
685,32,Macedonia,319,Comedy Musical Romance,2,879451401
411,34,Saint Helena,1475,Comedy Drama,3,891035617
655,50,Bolivia,1607,Drama,3,887768472
610,22,China,591,Drama Thriller,3,888703316
620,18,Saint Helena,1,Animation Children's Comedy,5,889987954
655,50,Bolivia,77,Drama Thriller,3,887430746
588,18,Uruguay,164,Action Adventure Sci-Fi Thriller,5,890026262
450,35,Saudi Arabia,823,Crime Film-Noir Thriller,3,887139729
291,19,Uruguay,597,Action Thriller,3,874833857
450,35,Saudi Arabia,380,Action Adventure Sci-Fi,5,882398939
315,31,Brazil,204,Comedy Sci-Fi,5,879821158
291,19,Uruguay,202,Comedy Romance,4,874871736
293,24,Anguilla,174,Action Adventure,5,888905923
72,48,Bhutan,69,Comedy Romance War,4,880036579
16,21,Azerbaijan,684,Action Thriller,5,877719863
388,31,Saudi Arabia,559,Drama Horror,5,886441133
353,25,Anguilla,358,Action Adventure Sci-Fi Thriller,1,891402617
222,29,China,716,Drama Romance,2,878183481
533,43,Italy,1016,Action Adventure Thriller,3,887721769
244,28,Italy,68,Action Romance Thriller,5,880602170
504,40,Bolivia,448,Horror,5,887840134
686,32,Brazil,187,Action Crime Drama,5,879545481
500,28,Azerbaijan,611,Crime Film-Noir Mystery,5,883873940
222,29,China,816,Horror,1,881060412
5,33,Tuvalu,216,Comedy Romance,1,875720967
704,51,Bhutan,354,Comedy Romance,4,891397015
479,30,Azerbaijan,281,Action Thriller,3,879460285
405,22,Uruguay,1103,Comedy Drama,2,885546025
